id_str,full_text,"Label (0=hate,1=offensive,2=neither, 3=duplicate)"
1273605032827670528,@ItsMssS @LodewijkA @ConcertgbOrkest @jairferwerda @BeauRTL @mauricedehond Pt: Artsen politici journalisten peilmeneren.... IEDEREEN weet dat er een slachting plaatsvindt onder de 80+ ersIEDEREEN kijkt weg van die coronakamers...  zoals de moffen wegkeken van de gaskamers.Krijgt NL nog een enorm trauma door Asscher ook jouw schuld.. BAH!,1
1273612581987594242,Prachtige doos Rituals van mn werk gekregen als bedankje voor onze inzet in de afgelopen corona-maanden en de maanden die nog voor ons liggen.Lief!,2
1273676598579990535,Ik kan het @Arriva_NL niet kwalijk nemen maar als er een groep achterlijke pisvlekken in de bus komt zitten geen #mondkapjes gebruikt opzettelijk gaat hoesten en geen #anderhalvemeter houdt mogen ze er van mij op de snelweg uit worden gegooid. Ik voel me zeer onveilig zo.,0
1273666610750988289,@muntverzamelaar Politiek en (mainstream) media zijn één grote inteelt bende. Het was nog nooit zó duidelijk als de afgelopen maanden met de grote Covid-19 show.,0
1273389467206856704,Huurmarkt en praktijktesten nodig in Antwerpen allen sociale woningen en appartementen worden ingenomen door allochtonen ook bij Ocmw blanken worden verjaagd!,2
1273554975952711680,Al die fucking achterlijke #Nederlanders met hun eeuwige ‘Corona is een hoax’ gewauwel. Donder op van mijn timeline thanks. #ugh!,0
1273498786783006721,@fireondemand1 Let op ! IQ testen zijn blanke uitvindsels ! 🤔,2
1273497949901926402,Goede analyse van Maurice de Hond. RIVM is weer politiek correct en wil niet benoemen dat de toename van corona in Den Haag en omstreken is veroorzaakt door “het suikerfeest”. En Bruls ons maar de schuld geven dat we de regels verslappen.,2
1273718324724105217,@GeLeHesjesNL @NOS @RTLnieuws @HartvNL @MinPres @MinPres En ja flikker op met die 15 meter maatregel. Je sloopt de economie van je land. Luister ook naar de mening van andere experts dan alleen dat verdomde RIVM. Wie fundeert dat allemaal?? Je vertelde trots over onze donatie aan GAVI🤦‍♀️🤦‍♀️https://t.co/DtvrRCgkkJ,1
1273640935675568128,@ilmol92 @rivm RIVM denkt dat wij achterlijk zijn. Hoe minder je test hoe minder je COVID-19 diagnose hebt... 🤣😇🤣,1
1273645403192340481,#MauricedeHond  geeft duidelijk aan waar het fout gaat met #RIVM  om vervolgens #ReneFroger dit ijskoud negeert @radioveronica  hoe achterlijk kan je zijn.,1
1273644869857222658,De school waar mijn nicht haar zoon school loopt heeft gedurende de corona-periode volgens haar niet te veel uitgekraamd. Dus heeft het onderwijs toch wel serieus steken laten vallen. Van intelligente mensen zou je genuanceerdere meningen verwachten. Niet dus.,2
1269352273387442177,@J0SEFlEN @roosklift omg vgm noemde hij me een kk hoer en nog meer toen tijdens die boeren protesten omdat ik ergens iets had gecomment,1
1269344442407956482,Wil je geen slaaf zijn gedraag je dan niet als een slaaf#RIVM #Rutte @BillGates #vaccin #Antifa#coronavirus #ZwartePietMatters #AllLivesMattter #akwasi #Trump @geertwilderspvv https://t.co/su9NThwoFF,0
1269350490615222272,De kruik gaat net zolang te water totdat die barstLang zal dat niet meer (*_*)Wil je geen slaaf zijn gedraag je dan niet als slaaf#RIVM #Rutte @BillGates #vaccin #Antifa#coronavirus #ZwartePietMatters #AllLivesMattter #akwasi #Trump @geertwilderspvv https://t.co/bfTO1YgHSY,2
1269356643575369732,Wil je geen slaaf zijn gedraag je dan niet als slaaf#RIVM #Rutte @BillGates #vaccin #Antifa#coronavirus #ZwartePietMatters #AllLivesMattter #akwasi #Trump @geertwilderspvvhttps://t.co/HrpNDDPmYc,3
1269349604711112707,@thierrybaudet Naar de klote met @MinPres aan de macht. Het liefst dat die vandaag nog oprot en gelijk al die achterlijke corona regels mee neemt fuck dat 15 fuck mondkapjes fuck het rivm gewoon weer normaal doen. Iedereen wordt hier gek van,0
1269344549933113345,@ArmandVervaeck Dat is waar Armand en geen goedkeuring hier tegenover. Echter bv in Zuid-Afrika worden blanke boeren regelmatig geterroriseerd en zelfs vermoord. Waar zitten die wereldwijde protesten want dit lijkt alweer eenrichtingsverkeer.,2
1269351259850649600,@Chapiro Tijden van corona grijpen relschoppers alles aan om te  plunderen. Aangezien er verkiezingen aan komen proberen ze Trump ook nog eens zwart te maken terwijl de Amerikaanse GroenLinks verantwoordelijk is voor de wijken waar blanken zowat vermoord worden. https://t.co/VhejEsQiEW,2
1269355317709680643,Was in de veronderstelling dat Corona een burgeroorlog zou voorkomen we zijn inmiddels dichterbij dan ooit. Laat Nederland Nederland blijven met tolerantie zoals het tot voor kort was waar heel de wereld graag wil zijn zonder #KOZP n ht nieuwe tegen blanken gericht #racisme,2
1269189831420186624,#rivm de volgende ramp dient zich aan... geluid... flikker toch op stelletje amateurs,0
1269177689061154816,@Martinbosma_pvv In Nederland wordt een zwarte met u &amp; mijn geld gesubsidieerd om met megafoon te brullen en te dreigen blanke zwarte Pieten in het gezicht te trappen.Waar blijven de demonstraties tegen het moorddadige Corona beleid in o.a. zorginstellingen dat heeft wereldwijde aandacht nodig.,0
1269178933557239809,@LovesMusic71 @KimiTomiDoll Deze clown denkt ook grappig te zijn? This corona de kermissen zijn gesloten dus gelieve u meningen dan ook voor uzelf te houden. Niks hatelijkers dan een persoon die zelfzekerheid nog een beetje wegneemt door achterlijke commentaren zoals die van jou te geven.. 🖕🏽,1
1269159247989870594,@1_hanneke @wierdduk Maar waaruit blijkt dat de agenten een racistisch motief hadden? Hoor jij ze iets roepen over zijn kleur?Tijdens de demonstraties word je als blanke net zo makkelijk in elkaar getimmerd door de politie heb ik gezien.Dus waarom deze enorme BLM protesten?,2
1269161425152417794,@yrraleroda @Jannico71 @geertwilderspvv Zoek de term rechtsongelijkheid maar eens op voordat je uit je nek lult domme trut. Heeft niks met racisme te maken. Vanwege Corona moet IEDEREEN van de overheid 15 m afstand houden ook tijdens deze belangrijke demonstratie domme trut Naomi.,0
1269226129501585408,Conspiracy-omroep Ongehoord Nederland probeert de Black Lives Matter protesten op racistische wijze te framen als een aanval van geweldadige zwarten en een leidend (dubbel ieuw) antifa leger tegen weerloze witte mensen. #vanuwbelastingcenten https://t.co/cSHOGVqGS4,2
1269226238180237312,@HananeLlo Zo bizar dat het VB plots zo inzit met het lot van blanke boeren in Zuid Afrika. Ze hebben er voor de protesten nog nooit erover gepraat plots is het voor hen de grootste zaak ooit. Lekker hypocriete jongens,2
1269227123719503872,@GepkeLeeft Dat is het werkelijke #racisme in Nederland. Stel dat ze hetzelfde zouden doen bij zon zwarte. Dan krijg je direct hele protesten dan is Nederland te klein. Maar bij een blanke oh dan is het prima.,2
1269236365742538754,@bozerneger Ja dit viel me al op bij de boerenprotesten. Dacht toen dat alleen maar racistische blanke mensen met een tractor mochten rijden maar blijkbaar is er weinig interesse van zwarten in de zware boerenstiel. 🐄🐄🐄,2
1269141754340675584,Amerikaanse agenten die 75-jarige man omverduwden bij protesten geschorst https://t.co/N889CZ6nxe via @NUnl dat was geen duwen dat was GOOIEN EN SMIJTEN DE KLOOTZAKKEN jammer geen zwarte agenten anders konden de blanken naar de @dam,0
1269131905787723785,@omnescontra1 Met dank aan Halsema. Door het toestaan van een achterlijke demonstratie liet ze in een klap zien dat alle coronaregels nep zijn,1
1269028521701183488,@geertwilderspvv #PVV @VVD @MinPres Is het geen idee om ipv heel het volk te laten boeten voor wat een paar illegale moslims en een paar zwarten uitspoken om hun te laten betalen ipv heel het volk te straffen ? #coronadebat https://t.co/GQOLL9JIFg,0
1269029580989517825,@klokwerktweets @NadiaBouras De eerste de beste zondag 5000 mensen op de Dam toelaten na een paar maanden van draconische maatregelen toont alleen en enig aan dat het hele Covid-19 achterlijke onzin is.Om nog maar te zwijgen over de imbeciele reden om daar op de dam te gaan staan. https://t.co/gtWGNn77XJ,1
1269319237115547649,Verpleegster in tranen: Patiënten sterven niet aan corona ze worden vermoord https://t.co/JYiEB2t6ST,3
1269316101869121536,@Marcel73020493 Hier is anita en negers ook al bezig en het land gaat het covid19 virus per dag hogere getallen nu al 615.000 besmette en 34.000 doden .,0
1269326116969418758,@DIbrelic @geertwilderspvv Eh https://t.co/5bkBHhPjHr &amp; KOZP hebben ZwartePiet racistisch gemaakt de blanke Nederlander wit en schuldig aan alles wat die slachtoffers slachtoffer maakt.Hypocriet tot op het botwaar zijn de protesten als homos van daken worden gegooidvrouwen verbrand en blanken vermoord?,0
1269326429004718080,@OzanKemalOzan @Jeltjeb Ken je de werkelijke cijfers uit Amerika wel? Het is zo hypocriet als de pest. Buiten het feit dat Afr Amer elkaar het meeste afmaken (geen protesten why?) worden er ook meer blanken dan donkere personen gedood door de politie daar. Geen protesten why? BLM geeft niks om blacks.,2
1269319414740115456,@fvdemocratie Wat is dit klassen justitie. Waar is deze regering die eerlijk is en oprecht. Net zo oprecht gaan ze om met de Coronawet. Ze voeren de wet in voor een besluit in de kamer. Waar zijn wij mee bezig. Wilders tegen de muur nagelen. En deze achterlijke mag alles. Dit tuig moet eruit,0
1269326350202089475,Eerder geschreven dat demonstreren mag en vooral moet kunnen. In een vrij Nederland moet je je stem kunnen laten horen. Alleen is Nederland nu wel zo vrij? Kijkend naar Corona zijn wij toch redelijk slaaf van het virus. Mag je demonstreren en de zorg opzadelen met de gevolgen? https://t.co/R455V3GEaO,2
1269198264957575174,Ook bij fruittelers covid19 uitgebroken. We kunnen de vleesindustrie dus niet altijd de schuld geven wel bijna altijd. https://t.co/TBarvb62VT,2
1269192573278617601,@BramFokke mannen goed zou zijn voor de aandelenmarkt. Terwijl; die markten kijken helemaal niet zo naar binnenlandse protesten in VS. Stock markets reageren sowieso debiel op de afgelopen maanden (meer op virus dan op protest) maar volgens absoluut niet reële economie of reële wereld.,2
1269198031678771201,@RealShowstopper Wat een onzin. Er zijn altijd extremen bij ook bij deze protesten. Maar het overgrote deel vd wereld ziet gewoon een hoop politiegeweld tegen niet-blanken of blanken die mee demonstreren...https://t.co/oHUrHjSgYp,2
1269192903794008066,@VVD Wat voor waarde hebben al die regels als dit mag? Snap het recht op demonstreren. Snap het onderwerp. Al heb ik het gevoel dat BLM van het Corona gebeuren extra gebruik heeft gemaakt om aandacht te krijgen. Rascisme bestaat al zolang. Dat doen blanken onderling ook. Dit is 1/2,2
1269204521324105729,@awmo13 @volkskrant Nu behalve de Corona dreiging het eerste sinds decennia waar ook de blanke mensen zich zorgen over maakt de rollen (maar niet echt) eens worden omgedraaid) gaan hopelijk veel blanke mensen zich eindelijk realizeren hoe racisme voelt. Let op racisme mag van beide kanten niet !,2
1269097087787991041,@Sasworldexposed hahahaha dus omdat je twee zwarten kent beschouw jij dat als de meerderheid waar komen die protesten dan toch vandaan he? 🤨,2
1269272064583704576,FIX your Own House 💥😎 #BlackLivesMatttersNL #coronawet #rutteaftreden cc: flikker op @hugodejonge met je wet. Wij doorzien wat jullie ah doen zijn. Importeren en creëren van een burgeroorlog hier in Nederland.🇳🇱✌I piss on cowards...Man in the mirrorMental point of origin https://t.co/e4VcXAs6bT,1
1269176332778377216,En geheel in coronastijl alleen getrouwd met onze getuigen erbij. :) Op naar de ‘echte’ bruiloft! https://t.co/Qc7l2KltMg,2
1269172455614156800,Dit volk loopt wel te hoop tegen geweld door de politie in een buitenland maar trekt niet de straat op om te protesteren tegen het roven van al haar recht en rijkdom door de banksters? Dit volk is even debiel als het dociel is. #sheeplearestrange #ownworstenemy #blm #covid19nl,1
1269172282028699648,@dit_is_M @Antonkarel Waarom wordt er zoveel haat aangewakkerd tijdens deze protesten? Alsof het de bedoeling is om blanken te haten. Zwarte piet in gezicht trappen. Iemand zegt dat zwarte mensen in concentratiekampen zitten in Europa. The white men is evil en meer van dit soort groepsbeschuldigingen,2
1269173411856728064,In Nederland wordt een zwarte met u &amp; mijn geld gesubsidieerd om met megafoon te brullen en te dreigen blanke zwarte Pieten in het gezicht te trappen.Waar blijven de demonstraties tegen het moorddadige Corona beleid in o.a. zorginstellingen dat heeft wereldwijde aandacht nodig.,3
1269174770576302080,Waarom is racisme weer trending? Was de ellende van Corona op?Echt je zou die beroepshuilerts toch tot slaaf willen maken... Ga lekker protesteren in een land waar ze geen Art. 1 van de grondwet hebben zoals hier. Echt. Rotop jankernegerts. Als het hier zo kut is ga weg dan!,0
1269176583052570626,@bertuswessels @RGeerligs @BoveBennie1960 @corona Een blanke huid en medemens. Denk niet zwart denk niet wit denk niet zwart-wit de kleur van je hart doet er toe.,2
1269208820791889920,Dieren worden vermoord  omdat mensen coronavirus aan de dieren gegeven hebben.,2
1269208065645174787,@achahbarmo Ik ben naar die tweet gaan zoeken om die aan te klagen bij Twitter. Ja Mohamed zon gedrag kunnen wij missen als kiespijn in onze samenleving. Er is ook racisme op de huurmarkt in België en niet alleen tss. blanken en Noord-Afrikanen. We moeten dat opsporen met #praktijktesten.,2
1269215652264452096,Theres more of us !! United we stand !! #WildersDoesntMatter kijk maar naar de hoeveelheid blanke Nederlanders op de protesten. Versus hoeveelheid ander ethniciteiten die pro Wilders zijn. https://t.co/B7ez8vRguG,2
1269215875766288392,Theres more of us !! United we stand !! #WildersDoesntMatter kijk maar naar de hoeveelheid blanke Nederlanders op de protesten. Versus hoeveelheid ander ethniciteiten die pro Wilders zijn. https://t.co/W00DzO9HXs,3
1269069853429846019,#Covid_19  is verdwenen . Geen medelijden met de ouderen in verzorgings tehuizen maar BLM de racisten die graag een eind zien aan het zogenaamde blanke privilege .. laat me niet lachen dit is NL het gaat ze alleen om zwarte Piet . Huilie huilie . Zoals Hazes zong HET IS TIJD DE..,2
1269062286645264385,Onder #Obama werd blanke arrestant op soortgelijke manier door politie om het leven gebracht als #GeorgeFloyd onder #Trump.Verschil:1️⃣ toen géén ophef nu wekenlange protesten &amp; plunderingen2️⃣ toen blank slachtoffer + zwarte president nu zwart slachtoffer + blanke president,2
1269061726290485249,We buigen allemaal. We mogen niet meer wit zijn. Niet meer een  blanke hetero trotse man Want ja #racisten. #WhitePrivilege.  #BlacklivesmattterNL #Blacklivesmattter #zwartepiet #ZwartePietMatters #Wilders. Gelukkig sterven er een aantal oude witte mannen in deze #corona tijd ☺️,2
1269387717290450945,hoe komt het dat ze die zogenaamde coronaspuwers hun afkomst nooit disclosen op het nieuws of radio tot het een allochtoon is? why is that?,2
1269388540745580547,@Daanquarius Zielige slachtoffer? Neehoor die man krijgt dagelijks doodsbedreigingen en wordt 15 jaar lang zwaar beveiligd.Wat vind je er van dat door de protesten meer zwarten zijn vermoord door de BLM-helden dan de politie voor elkaar krijgt? #DavidDorn en zoveel meer?,2
1269374792790151168,@umarebru ik haat handenschudden zoenen met onbekenden mensen die in mijn personal space komen mensen in persoon ontmoeten. Deze autist stemt VOOR de coronawet. Wanneer is het referendum?,2
1269377098596134912,Heather https://t.co/6xbUSIGZP6 via @YouTube Bij het afscheid nemen van Veronica sterft ook een beetje de democratie in Nederland. Dat spijt me ... voor Nederland Het onrechtvaardige gevoel van toen bekruipt me in deze achterlijke #Corona  tijd weer .....,2
1269384286001606656,@Repelsteeltje21 En iedereen loopt er na de Corona crisis ook weer als een blind paard achteraan. omdat er 1 incident is geweest die zoals ik al zei onvermijdelijk is en blijft omdat de percentages zwarten onder de criminelen zo extreem hoog is,0
1269298699026468864,Sterk deze wet maar in de reet van die linkse trut van Amsterdam.  #coronawet,0
1269308287901728769,Ik als NIET blanke ALLOCHTOON sta NIET achter de uitspraken van #Akwasi. Dat gezegd te hebben kunnen we nu aub de pieten discussie sluiten en over gaan naar de orde van de dag? Covid19.,2
1269310413310697474,@annstrikje @NOS @RTLnieuws Komt ook niet en dat weet het RIVM kabinet ook. Pasen was ook zo weekend. Dus stoppen met die achterlijke regels.,1
1269305182145429511,@ducom99 @michael51740963 Verplicht anderhalve meter afstand houden en anders een boete. Die maatregel die nu nog tijdelijk is zal worden verankerd in een speciale coronawet van Witte minister Hugo de Jonge zegt kan ik direct ingrijpen bij zwarten protesten.https://t.co/3nD3FZkaij?,2
1269305225703239680,@AJEnglish Verplicht anderhalve meter afstand houden en anders een boete. Die maatregel die nu nog tijdelijk is zal worden verankerd in een speciale coronawet van Witte minister Hugo de Jonge zegt kan ik direct ingrijpen bij zwarten protesten.https://t.co/3nD3FZkaij?,2
1269307284062179328,@PrisonPlanet Verplicht anderhalve meter afstand houden en anders een boete. Die maatregel die nu nog tijdelijk is zal worden verankerd in een speciale coronawet van de Witte minister Hugo de Jonge nu kan ik direct ingrijpen bij zwarten protesten.https://t.co/3nD3FZkaij?,3
1269307333290668043,Verplicht anderhalve meter afstand houden en anders een boete. Die maatregel die nu nog tijdelijk is zal worden verankerd in een speciale coronawet van de Witte minister Hugo de Jonge nu kan ik direct ingrijpen bij zwarten protesten.https://t.co/3nD3FZkaij?,3
1269307405260787715,@broer_hans @klaagblondy @NOS Verplicht anderhalve meter afstand houden en anders een boete. Die maatregel die nu nog tijdelijk is zal worden verankerd in een speciale coronawet van de Witte minister Hugo de Jonge nu kan ik direct ingrijpen bij zwarten protesten.https://t.co/3nD3FZkaij?,3
1269307613742804992,Verplicht anderhalve meter afstand houden en anders een boete. Die maatregel die nu nog tijdelijk is zal worden verankerd in een speciale coronawet van de Witte minister Hugo de Jonge nu kan ik direct ingrijpen bij zwarten protesten.https://t.co/3nD3FZkaij?,3
1269307638036213761,@_stopdebankiers Verplicht anderhalve meter afstand houden en anders een boete. Die maatregel die nu nog tijdelijk is zal worden verankerd in een speciale coronawet van de Witte minister Hugo de Jonge nu kan ik direct ingrijpen bij zwarten protesten.https://t.co/3nD3FZkaij?,3
1269307706730479618,Verplicht anderhalve meter afstand houden en anders een boete. Die maatregel die nu nog tijdelijk is zal worden verankerd in een speciale coronawet van de Witte minister Hugo de Jonge nu kan ik direct ingrijpen bij zwarten protesten.https://t.co/3nD3FZkaij?,3
1269307739345469446,@TheRebelThePoet Verplicht anderhalve meter afstand houden en anders een boete. Die maatregel die nu nog tijdelijk is zal worden verankerd in een speciale coronawet van de Witte minister Hugo de Jonge nu kan ik direct ingrijpen bij zwarten protesten.https://t.co/3nD3FZkaij?,3
1269310632588980225,@RTLnieuws En? Werken de protesten? Als het doel is om racisme tegen te gaan dan werken ze niet. Ik ben door de protesten namelijk niet meer van negers gaan houden. Integendeel zelfs. Bleh...,0
1269298508244430848,Oproep: alle boetes tav Corona -overtredingen dienen te worden geseponeerd.Halsema heeft de wet volledig verkracht door bij  de Damdemonstrstie niet in te grijpen!En Minister Grapperhaus meet met 2 maten in deze!De rechter zal hier op ingrijpen op basis gelijkheidsbeginsel,1
1269306247167311872,@Jodelieho Dan wordt je uitgemaakt als racist net zoals nu als je hier iets tegen zegt tegen die achterlijke demonstratie waar ze spelen met het leven van velen doordat ze corona kunnen verspreiden,1
1269283715458519046,@Karma74isabitch @Bloempje141 @MinPres @hugodejonge Mijn klomp brak toen ik eerder deze week las over @hugodejonge alliantie Duitsland Italië en Frankrijk.Historisch gezien zijn allianties met die landen fataal gebleken. Alle 3 trachtten ze Europa te verkrachten de laatste pakweg 2 eeuwen. En nog steeds want EUrofielen. https://t.co/ezloHRuG7F,1
1269291202765078529,@japie1971 @MyNameIsZefanja @tinakats77 @RonnieFlex2907 Japie ik ben verpleegkundige. Japie jij begint met blanke waarin je een kleur beschrijft op de verkeerde manier https://t.co/GpmOQO10Ac ( dat zeg ik leer iets.) ik herhaal ik voel mij geen slachtoffer ik antwoord. En de protesten zijn over iets dat in in grondwet 1 staat in nl 🤦🏾‍♀️,2
1269294451568062464,@SBergsma Jeetje. Dat ik dat allemaal niet wist. Terwijl ik me zorgen maakte over Corona werden er allemaal zwarte mensen opgesloten zonder proces de andere zwarten lagen allemaal in de goot en zwarten kregen GEEN WC-papier! Hoe vreselijk is dit alles!!,2
1269296673211265024,@koryoinleiden Begin medelijden te krijgen met de huidige en nieuwe generatie studenten. Leenstelsel achterlijke kamerprijzen overwerkte docenten (niet schuld van docent of student!) tijdens de coronacrisis velen onterecht gestraft doordat ze niet als huishouden beschouwd worden. En nu dit.,1
1269105961249255431,@JaquesMesrinee @jackvangelder En dus wat wil je daar mee zeggen?Dat de blanke vriendjes aan de andere kant van het land net zo braaf zijn als in Amsterdam volgens jou. Ik hoop dat je zelf ook snapt dat je aan het vooroordelen en dat is waar al die protesten juist tegen zijn.,2
1269045402348765186,@DLAFCA2 Vind gewoon kkr irritant dat ik nergens een plek heb waar ik geen gezeik over amerika niggers of corona zie,0
1269045074240983041,@AT5 Rotzooi van de maatschappij wat door antisemitisch GroenLinks gefinancieerd wordt! Wat aanvallen voorbereidt op onze kinderen en nu collectief het coronavirus wederom probeert te verspreiden om zoveel mogelijk blanke slachtoffers te krijgen! Het leger erop af en beëindigen! 🪓⚰️,2
1269368065378172936,@trouw NIET ingrijpen was ook een vorm van racisme die negers mogen gerust corona krijgen.,0
1269361253887197185,@Sywert 1 smerige hypocriete bende bijelkaar. Over de hele wereld lopen demonstreren over 1 dode criminele neger maar verantwoordelijk zijn voor God mag weten hoeveel corona dodenMocht er een nieuwe golf uitbreken dan hoop ik wel dat de slachtoffers vooral bij de demonstranten vallen.,0
1269366278575316993,@WNiemegeers De Gillets Jaunes werden tot moes geslaan en handen en ogen werden kapotgeschoten door de Franse politie. Deze zwarten mogen in volle coronatijd massaal hun haat botvieren #Blackprivileges,0
1269247397592530944,@gmeeus2 @DanielJHannan Ik heb je het al gezegd : ik ga mij niet verdiepen in het coronavirus-beleid van dat walgelijk achterlijk regime.,1
1269244298731683841,6 officiële nieuwe #coronadoden en3 nieuwe ziekenhuisopnames volgens het #RIVM. Het is duidelijk: er is geen ene flikker meer aan de hand we worden volledig aan het lijntje gehouden. Stop de #coronavirus onzin. Er gaan dagelijks meer mensen dood aan ouderdom of aan een griepje.,1
1269244918859513856,Hebben ministers @hugodejonge van @MinVWS en @tamaravanark voor Medische Zorg al hun coronavirusverspreidingsspeelgoedbedieningspaneel of zijn deze en gene (alleen blanken en bounties uiteraard want institutioneel) nog dikke doekoe’s aan het verdienen aan de ontwikkeling ervan?,0
1269239568349396992,@rivm En toch wetten blijven maken van 1.5 meter @MinPres je weet dat na de verkiezingen dit allemaal ongedaan gemaakt word en heel nederland in ziet wat een leugenachtig corrupt figuur je bent verkapte demonstranten die haat zaaien mag alles horeca moet op slot helemaal debiel #nexit,0
1269243366916665344,@wierdduk Met deze toestanden denk ik bij het zien van een neger telkens Hey zwarte piet.. 😬 racisme is niet aangeboren en wordt niet aangeleerd maar wordt aangepraat door de MSM en protesten en het continue debat over zwarte piet en racisme terwijl dit twee verschillende zaken zijn.,0
1269252076443504640,@PeterSt02020969 @MSchoemacher Het is niet gebruikelijk dat mensen uit een bedreigde groep zélf de demonstraties voor hun eigen rechten organiseren. Kijk maar naar de huidskleur van degenen die al die protesten tegen geweld tegen zwarten nu op touw zetten...,2
1269252341242478599,@jaapgunther Het is niet gebruikelijk dat mensen uit een bedreigde groep zélf de demonstraties voor hun eigen rechten organiseren. Kijk maar naar de huidskleur van degenen die al die protesten tegen geweld tegen zwarten nu op touw zetten...,3
1269246004479614979,@NOS Corona doet er niet meer toe? Dit soort demonstraties nu toestaan op deze manier kan grote gevolgen hebben. Maar hebben deze mensen schijt aan. Mensen die zonder te knipperen blanke mensen de schuld van alle problemen geven. En door dat te doen zijn ze zelf racistisch. Knap hoor!,1
1269248938172993542,@ElHammouchiOthm Was ik toch blij in de tijd van Corona. Iedereen was gelijk en er was saamhorigheidsgevoel en hielp elkaar los van kleur religie of geaardheid en sexe. Nu men denkt dit virus onder de knoet te hebben begint de verveling bij VB en hun even achterlijk achterban zich te vervelen.,2
1269259462948401154,@RogowskiBubba en op dezelfde avond van alle #blm protesten tegen racisme...zenden ze deze docu uit....ze haten elkaar al net zo erg  als dat ze blanken haten......,2
1269262824750092288,@SnelNexit @roelvanmaercke @NOS Jaja mooie woorden. Pakketje schroot met een dun laagje chroom verdediging. In ieder geval hoop dat er heel veel mensen komen bij de protesten. En dat wij als blanken de vooroordelen en geïndoctrineerde gedachten weg kunnen stoppen eerlijk kunnen zijn. Niet ontkennen erkennen,2
1269256972471320577,Wtf 😳 die verrekte achterlijke idiote @hugodejonge moet per 1 juli oprotten met zijn wanpraktijken!! Opzouten met je spoedwet! Wat een gek!!! Ik mag leijen je valt en je nek breekt!! 👉🏼 Nieuwe coronawet moet einde maken aan verwarring over maatregelen https://t.co/c91qm2zlVi,0
1269259299701903370,Ik heb hier en daar toch stemmen horen opstaan terwijl ik hier in opname was in het ziekenhuis van mensen die toch ergens de Chinezen de schuld geven van de coronacrisis vaak met racistische commentaar... Niet ok. Racisme zit helaas overal.. #BlackLivesMattters #stopracism,2
1269260696329609216,@moeva18 @Kristine29ha Zichzelf zoveel vinden matteren maar anderen totaal niet het is niet verrassend want in feite is het gewoon een clubje blankenhaters Sylvana (sinds haar rijke blanke opa huwelijk) voorop. Als de nieuwe Coronagolf onder dit clubje uitbreekt zal niemand er een traan om laten,0
1269267030336774144,The Decline .. protests George Floyd en zij willen dat wij blanken ons niet kunnen verdedigen via n 15 mtr wet Mental Point of Origin !Conclusie: dat  RutteHugo club weg MOETEN! #coronawet #RutteAftreden  #racisme #coronawet #BlackLivesMatter 👇👇👇https://t.co/5cYZjk34BD,2
1269342233003769869,Verpleegster in tranen: Patiënten sterven niet aan corona ze worden vermoord https://t.co/14eStWzz8O,3
1269335569995268097,Zonder verdere maatregelen wordt Vlaamse lucht terug wat ze voor #COVID19 was: bij de meest vervuilde van heel Europa dankzij Antwerpse haven ongebreideld transport naar overal en ronduit achterlijke mobiliteit.https://t.co/JUgGa7bk1G,1
1269335458082889736,Probeer een maandje in Saudi-Arabië of Afrika als homofiel of vrouw(!) een menselijk bestaan te leiden. Probeer als meisje je genitaliën intact te houden in achterlijke Afrikaanse dorpen. Ga daar eens voor de straat op i.p.v. in Nederland. Schaam jullie.,2
1269333586341179393,CORONA ANGST HOAX IN STAND GEHOUDEN DOOR DICTATORS @hugodejonge @MinPres @rivm .Misdaden tegen de mensheid door jullie achterlijke nieuwe normaal. Uiteindelijk worden jullie berecht.Medicatie verbieden boetes samenleving kapot !@THiddema @thierrybaudet @WybrenvanHaga,0
1269330634419429377,@okergelebroek @TurinGorthol @NetflixNL @Joreokoekje De protesten zijn tegen institutioneel racisme. Volgens mij bestaat dit niet meer. De enige keren dat ik institutioneel racisme zie zijn het niet blanken die discrimineren op huidskleur.,2
1269331224948092931,Omgekeerd racisme in Zuid-Afrika: oudere blanke boeren worden op hun boerderijen afgeslacht door zwarte daders. Geen ophef geen protesten. https://t.co/7kxCQqgmCE,2
1269331413981179904,De elite is wanhopig en verdeelt/verovert onze samenleving. 1e we onthulden de klimaatonzin2e de #Corona p(l)andemie werd uitgeroepenNu en last but not least financieren deze oude blanke mannen wereldwijde protesten om massale haat tegen vermeende witte schuld op te zwepen.,2
1269341887669964800,@NOS net het nieuws mogen volgen! Hoe komt u reporter erbij dat er geen plunderingen vernielingen en blanke vernederingen meer zijn in de US en dat er enkel alleen maar vredige protesten plaats vinden. Wat een leugens 🤥 laat eens zien hoe het echt aan toe gaat #AllLivesMatter,2
1269330463782387712,⏬| De impact van de coronacrisis op de werkgelegenheid is groot. @UWVnl verwacht dat het aantal banen in de drie regio’s van Overijssel en Gelderland Noord krimpt in 2020. https://t.co/bv3MoLRcha,2
1269341470479261697,@HLN_BE Tweede golf of niet het zal mij worst wezen ik laat me niet meer opsluiten. Als er in verschillende Europese landen betogingen mogen plaats vinden om discriminatie tegenover blanken te rechtvaardigen wel dan kunnen ze mooi mijn zak opblazen met hun coronaregels.,2
1271336696496480256,Waarom Nederlandse complotdenkers Bill Gates de schuld geven van Corona: https://t.co/WfGPNONdOR,3
1271347840804151297,Waarom Nederlandse complotdenkers Bill Gates de schuld geven van corona https://t.co/ZctfC0KMLT (via @NUnl),3
